filenames,animate,body_parts,human,mammal,non_mammal,inanimate,natural,food,fruit,vegetable,other_food,plants,other_natural,artificial,artificial_small,tools,artificial_small_other,artificial_large,furniture,vehicles,outside_large,cat_id
spider_03s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
spider_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
spider_05s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
spider_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
spider_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
spider_10n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
spider_11s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
spider_12n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
snake_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_02s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_03s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_08s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_09s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_11s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
snake_12s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
lizard_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_02n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_04n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_05n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_06n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_08n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_09n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_10n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_11n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
lizard_12n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
fly_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_02s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_03s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_05s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_08s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_09s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_11s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
fly_12s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
dragonfly_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_03s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_08s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_09s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_10s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_11n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
dragonfly_12s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
bug_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_02s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_05s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_08s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_09s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_11s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bug_12s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
bird_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_03s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_05s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_09s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_10s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_11s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bird_12s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
beetle_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_02n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_05n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_07n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_08n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_09s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_11s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
beetle_12s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
bee_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_03s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_05s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_08s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_09s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_10s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
bee_11s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
ant_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_02s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_03s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_05s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_09s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_11s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ant_12s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
alligator_01b.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_02s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_03n.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_04s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_05s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_06s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_07s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_08s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_10s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alligator_12s.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
raspberry_01b.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_02n.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_04s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_05s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_06s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_07s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_08s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_09s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_10n.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
raspberry_11s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83
kiwi_01b.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_02s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_04s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_05s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_06s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_07s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_08s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_09s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_10s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
kiwi_12s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69
grape_01b.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_02s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_03s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_04s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_06s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_07s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_08s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_10s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_11s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
grape_12s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60
cantaloupe_01b.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_02s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_03s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_04s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_05s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_06s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_07s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_08s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_09s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
cantaloupe_11s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35
blackberry_01b.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_03s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_04s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_05s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_06s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_07s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_09n.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_10s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_11s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
blackberry_12s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26
banana_01b.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_02s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_03s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_04s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_05s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_06s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_07s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_08s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_11s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
banana_12s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14
apple_01b.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_02s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_03s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_04s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_06s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_07s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_08s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_10s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_11s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
apple_12s.jpg,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
lettuce_01b.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_02n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_03n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_04n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_05n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_06n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_07n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_09s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_10n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
lettuce_12s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,71
cucumber_01b.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_02s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_03s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_04s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_07s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_08s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_09s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_10s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_11s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
cucumber_12s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47
carrot_01b.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_03s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_04n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_05s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_06n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_07s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_08n.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_09s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_11s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
carrot_12s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,37
broccoli_01b.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_02s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_03s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_04s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_05s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_06s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_07s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_08s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_09s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
broccoli_12s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29
bell_pepper_01b.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_02s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_03s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_04s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_05s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_06s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_08s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_10s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_11s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
bell_pepper_12s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23
beet_01b.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_02s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_03s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_05s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_06s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_07s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_08s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_09s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_10s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
beet_11s.jpg,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21
nut_01b.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_02s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_03s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_04s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_05s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_06s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_07s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_08s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_09s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
nut_10s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78
marshmallow_01b.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
marshmallow_02s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
marshmallow_03s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
marshmallow_04s.jpg,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,74
